word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
保护主管部门应当会同,0.019186,0.216514,0.294769,0.084531,0.004587
工业固体废物综合利用,0.003727,0.219760,0.213789,0.140459,0.019162
渔业行政主管部门主管,0.003278,0.219760,0.213789,0.168000,0.017982
主管部门对本行政区域,0.009529,0.178287,0.320684,0.017982,0.047319
法人或者其他组织依法,0.009823,0.219760,0.213789,0.012790,0.077206
行政主管部门审核同意,0.006824,0.201805,0.196322,0.108902,0.015320
各级人民政府应当采取,0.070806,0.358672,0.172671,0.006211,0.016393
长江流域生态环境修复,0.007349,0.348312,0.338848,0.061879,0.008097
核动力厂等重要核设施,0.011147,0.439521,0.427579,0.003717,0.055690
制定大气环境质量标准,0.003680,0.219760,0.213789,0.008143,0.307116
法律和行政法规的规定,0.002987,0.219760,0.213789,0.036771,0.083333
根据镇总体规划的要求,0.003903,0.219760,0.213789,0.032520,0.070946
农业行政主管部门应当,0.006228,0.201805,0.338848,0.193042,0.005085
按照国家有关规定填写,0.007342,0.348312,0.196322,0.015385,0.054054
管理部门或者其他有关,0.022156,0.119454,0.116208,0.387978,0.003487
公共利益或者国家安全,0.003742,0.219760,0.213789,0.021308,0.109689
实行能源效率标识管理,0.003971,0.219760,0.213789,0.005618,0.387978
本行政区域的大气环境,0.003345,0.219760,0.213789,0.007435,0.347826
草原所有者或者使用者,0.016572,0.142849,0.138968,0.071895,0.017161
周边环境造成新的污染,0.004041,0.219760,0.213789,0.005598,0.379630
生态环境主管部门及其,0.012912,0.301281,0.154341,0.037634,0.017699
部门应当加强水土保持,0.003593,0.219760,0.213789,0.126761,0.018597
本行政区域的生态环境,0.003256,0.219760,0.213789,0.007435,0.347826
治沙活动的单位和个人,0.006882,0.201805,0.338848,0.002561,0.328042
突发原因不明的传染病,0.004127,0.219760,0.213789,0.046296,0.043478
行政主管部门负责制定,0.006363,0.348312,0.196322,0.108902,0.008143
自然资源主管部门认定,0.003748,0.219760,0.213789,0.059345,0.036496
人民政府应当结合本地,0.003358,0.219760,0.213789,0.242506,0.009913
机关或者监察机关责令,0.027010,0.110596,0.196322,0.074642,0.008547
报国务院能源主管部门,0.003412,0.219760,0.213789,0.018293,0.126761
所有权人或者使用权人,0.003415,0.219760,0.213789,0.069231,0.033133
限制进口和非限制进口,0.004001,0.219760,0.213789,0.058333,0.033528
开展应急工作人员培训,0.004174,0.219760,0.213789,0.012026,0.155102
中华人民共和国主席令,0.017099,0.494819,0.196322,0.029353,0.007463
主管部门责令停止建设,0.003614,0.219760,0.213789,0.017982,0.117526
城乡规划主管部门不得,0.006886,0.348312,0.196322,0.047382,0.015945
行政主管部门会同同级,0.028786,0.326449,0.247307,0.108902,0.001393
生产经营活动提供信贷,0.004199,0.219760,0.213789,0.079301,0.022489
本法第四十五条的规定,0.006139,0.201805,0.196322,0.017348,0.083333
经国务院有关主管部门,0.009475,0.329641,0.320684,0.002762,0.126761
备案建设项目环境影响,0.003933,0.219760,0.213789,0.027273,0.069444
应当编制环境影响报告,0.013980,0.301281,0.154341,0.005085,0.103659
地方人民政府可以根据,0.006583,0.201805,0.196322,0.040057,0.032520
城乡规划主管部门应当,0.009884,0.329641,0.427579,0.047382,0.005085
环境影响评价文件应当,0.004002,0.219760,0.213789,0.347826,0.005085
可再生能源资源的调查,0.007069,0.348312,0.196322,0.004054,0.169492
主管部门和国务院建设,0.003229,0.219760,0.213789,0.017982,0.117526
产生的放射性固体废物,0.010184,0.178287,0.320684,0.010695,0.050505
长江流域国土空间实施,0.004108,0.219760,0.213789,0.061879,0.026217
主管部门责令改正或者,0.006798,0.201805,0.196322,0.017982,0.064516
单位或者个人不得截留,0.004097,0.219760,0.213789,0.082515,0.019608
应当根据本级人民政府,0.003404,0.219760,0.213789,0.005085,0.376324
危险废物管理计划应当,0.010313,0.219760,0.213789,0.121951,0.005085
管理节能工作的部门和,0.009544,0.329641,0.173443,0.387978,0.001403
农业农村主管部门会同,0.013392,0.158651,0.154341,0.193042,0.004587
行政主管部门应当定期,0.003172,0.219760,0.213789,0.108902,0.017742
土地的所有权和使用权,0.006544,0.201805,0.196322,0.100358,0.010920
政主管部门会同国务院,0.076459,0.053246,0.433891,0.001246,0.127424
会同自然资源主管部门,0.006975,0.201805,0.338848,0.004587,0.126761
主管部门应当按照国家,0.003319,0.219760,0.213789,0.017982,0.097527
气象主管机构应当按照,0.003682,0.219760,0.213789,0.102524,0.015385
按照国家有关规定给予,0.009990,0.178287,0.173443,0.015385,0.057143
并处违法所得一倍以上,0.037613,0.178287,0.222523,0.014184,0.012739
与经济社会发展相适应,0.004065,0.219760,0.213789,0.008811,0.157895
造成海洋环境污染事故,0.007271,0.201805,0.196322,0.026119,0.034048
行政主管部门应当按照,0.003241,0.219760,0.213789,0.108902,0.015385
国有林业企业事业单位,0.006783,0.348312,0.196322,0.006665,0.082515
海洋环境监督管理人员,0.003601,0.219760,0.213789,0.031822,0.047271
大气环境质量改善目标,0.007494,0.348312,0.196322,0.003741,0.132743
中华人民共和国渔业法,0.016386,0.213376,0.311950,0.029353,0.007924
采用密闭式防尘网遮盖,0.004983,0.219760,0.213789,0.012295,0.086957
上级机关或者监察机关,0.010154,0.219760,0.320684,0.004673,0.074642
林业草原主管部门应当,0.019542,0.130026,0.454962,0.040678,0.005085
应当由法律规定的行政,0.009159,0.219760,0.213789,0.005085,0.108902
县级以上人民政府可以,0.009498,0.329641,0.427579,0.026316,0.006757
大气污染防治重点区域,0.027474,0.110596,0.440153,0.003741,0.047319
或者有关部门责令改正,0.013295,0.158651,0.154341,0.064516,0.011173
草原行政主管部门责令,0.009845,0.219760,0.173443,0.071895,0.008547
主管部门依照本法规定,0.003272,0.219760,0.213789,0.017982,0.083333
本法中下列用语的含义,0.025217,0.178287,0.204048,0.017348,0.014388
长江流域国土空间利用,0.004085,0.219760,0.213789,0.061879,0.019162
重点保护野生动物名录,0.017949,0.142849,0.383214,0.030263,0.007605
主管部门及其工作人员,0.006582,0.201805,0.196322,0.017982,0.047271
及其工作人员违反本法,0.010192,0.329641,0.213789,0.017699,0.017348
可再生能源的开发利用,0.013396,0.510268,0.410888,0.004054,0.019162
鼓励和支持农业生产者,0.007188,0.201805,0.196322,0.047297,0.016043
地质矿产主管部门审批,0.003616,0.219760,0.213789,0.032189,0.039106
按照国家有关规定缴纳,0.006990,0.201805,0.338848,0.015385,0.028571
处置其产生的危险废物,0.003600,0.219760,0.213789,0.024590,0.050505
本法第二十四条的规定,0.003091,0.219760,0.213789,0.017348,0.083333
草原行政主管部门主管,0.003309,0.219760,0.213789,0.071895,0.017982
重点水污染物排放总量,0.020903,0.554157,0.245609,0.030263,0.002309
国有土地使用权的建设,0.006389,0.201805,0.196322,0.006665,0.117526
永久基本农田集中区域,0.012102,0.178287,0.173443,0.011194,0.047319
应当依法公开环境信息,0.003668,0.219760,0.213789,0.005085,0.221889
各级人民政府及其农业,0.003428,0.219760,0.213789,0.006211,0.193042
县级以上人民政府责令,0.012926,0.158651,0.410888,0.026316,0.008547
各级人民政府应当按照,0.012905,0.301281,0.496404,0.006211,0.015385
许可证前编制环境影响,0.003992,0.219760,0.213789,0.013986,0.069444
所需费用由违法者承担,0.045740,0.081582,0.361174,0.005128,0.025478
召集全国人民代表大会,0.003962,0.219760,0.213789,0.073171,0.012907
海洋行政主管部门根据,0.003545,0.219760,0.213789,0.031822,0.032520
地方人民政府组织实施,0.003411,0.219760,0.213789,0.040057,0.026217
主管部门没收违法所得,0.003675,0.219760,0.213789,0.017982,0.053846
按照规定使用声响装置,0.003919,0.219760,0.213789,0.015385,0.058685
有关部门应当按照规划,0.003335,0.219760,0.213789,0.003487,0.304167
主管部门或者其他有关,0.028477,0.466316,0.197099,0.017982,0.003487
责成有关行政主管部门,0.003219,0.219760,0.213789,0.008547,0.126761
部门会同有关部门制定,0.003303,0.219760,0.213789,0.126761,0.008143
项所列事项的行政许可,0.023165,0.439521,0.213789,0.005128,0.013986
所有者或者使用者应当,0.006484,0.201805,0.338848,0.069231,0.005085
报上一级人民政府审批,0.016399,0.201805,0.196322,0.006098,0.039106
编制建筑垃圾处理方案,0.004145,0.219760,0.213789,0.067961,0.011551
业生产服务的工程设施,0.006676,0.201805,0.196322,0.010301,0.055690
作出行政处罚决定或者,0.006752,0.201805,0.196322,0.008448,0.064516
经国务院气象主管机构,0.006926,0.348312,0.338848,0.002762,0.062372
单位或者个人提供有关,0.006928,0.201805,0.338848,0.082515,0.003487
土地行政主管部门会同,0.009535,0.178287,0.173443,0.100358,0.004587
土地利用总体规划应当,0.006699,0.201805,0.196322,0.100358,0.005085
规划和建设项目实施后,0.003615,0.219760,0.213789,0.304167,0.002591
发现违法行为不予查处,0.013847,0.213376,0.207579,0.011129,0.018587
主管部门应当依法加强,0.006593,0.348312,0.196322,0.017982,0.015138
减少固体废物的产生量,0.010540,0.439521,0.320684,0.056738,0.001344
未处置的工业固体废物,0.016764,0.201805,0.196322,0.003311,0.050505
万元以上二十万元以下,0.122906,0.384115,0.122150,0.002199,0.008493
需要安置的农业人口数,0.003852,0.219760,0.213789,0.194444,0.003030
建立健全安全保卫制度,0.007577,0.201805,0.196322,0.003436,0.102606
向行政机关负责人报告,0.006788,0.348312,0.196322,0.002188,0.103659
卫生行政部门定期公布,0.003558,0.219760,0.213789,0.271104,0.002243
按照国务院规定的权限,0.035538,0.142849,0.209486,0.015385,0.006024
农村集体经济组织修建,0.004014,0.219760,0.213789,0.062851,0.008097
会同生态环境主管部门,0.003415,0.219760,0.213789,0.004587,0.126761
地质矿产主管部门主管,0.003418,0.219760,0.213789,0.032189,0.017982
不符合质量标准的煤炭,0.010865,0.329641,0.173443,0.001203,0.114155
用土地的单位或者个人,0.003357,0.219760,0.213789,0.001560,0.328042
主管部门负责组织实施,0.003576,0.219760,0.213789,0.017982,0.026217
农民的土地承包经营权,0.003700,0.219760,0.213789,0.033670,0.013514
国务院标准化协调机制,0.003759,0.219760,0.213789,0.018242,0.024540
其他依照本法规定行使,0.019335,0.130026,0.184526,0.025641,0.006629
下级疾病预防控制机构,0.004091,0.219760,0.213789,0.006464,0.062372
指派两名以上工作人员,0.011458,0.219760,0.213789,0.003040,0.047271
依照本条第一款的规定,0.006352,0.201805,0.196322,0.003676,0.083333
经有批准权的人民政府,0.066159,0.058624,0.057032,0.000921,0.376324
上级人民政府协调解决,0.007142,0.201805,0.196322,0.004673,0.057269
根据全国人民代表大会,0.003717,0.219760,0.213789,0.032520,0.012907
各级人民政府应当支持,0.003511,0.219760,0.213789,0.006211,0.069565
海洋行政主管部门应当,0.006436,0.348312,0.196322,0.031822,0.005085
应当符合国家环境保护,0.003457,0.219760,0.213789,0.005085,0.084531
评估报告应当主要包括,0.004152,0.219760,0.213789,0.082474,0.004301
集体经济组织的劳动者,0.003900,0.219760,0.213789,0.037146,0.010090
有关草原行政主管部门,0.003299,0.219760,0.213789,0.003487,0.126761
按照国家有关规定制定,0.009537,0.329641,0.173443,0.015385,0.008143
万元以上五十万元以下,0.119873,0.219271,0.138968,0.002199,0.008493
应当依法给予行政处罚,0.013155,0.158651,0.154341,0.005085,0.040984
海洋行政主管部门会同,0.006645,0.348312,0.196322,0.031822,0.004587
应当进行环境影响评价,0.003748,0.219760,0.213789,0.005085,0.072165
规定的煤炭资源回采率,0.003981,0.219760,0.213789,0.083333,0.004098
各级人民政府应当统筹,0.006880,0.201805,0.196322,0.006211,0.037618
国家公园等自然保护地,0.003912,0.219760,0.213789,0.097527,0.003333
职责范围内负责有关的,0.007098,0.201805,0.196322,0.031008,0.006803
分类收集和资源化利用,0.003884,0.219760,0.213789,0.016716,0.019162
农村集体经济组织应当,0.003860,0.219760,0.213789,0.062851,0.005085
应当组织有关部门编制,0.003512,0.219760,0.213789,0.005085,0.067961
选举并且有权罢免本级,0.004669,0.219760,0.213789,0.103203,0.002478
有关行政主管部门报告,0.003287,0.219760,0.213789,0.003487,0.103659
各级气象主管机构应当,0.020325,0.189680,0.454962,0.006211,0.005085
在商业经营活动中使用,0.003879,0.219760,0.213789,0.002188,0.127119
受委托的技术支持单位,0.004154,0.219760,0.213789,0.003106,0.082515
依照防洪法的有关规定,0.003451,0.219760,0.213789,0.003676,0.083333
法规可以设定行政许可,0.009321,0.219760,0.213789,0.007994,0.013986
依照本法第十九条规定,0.003309,0.219760,0.213789,0.003676,0.083333
本行政区域的长江流域,0.003540,0.219760,0.213789,0.007435,0.037829
划定相关自然保护区域,0.003718,0.219760,0.213789,0.005650,0.047319
按照国家有关规定安装,0.006764,0.201805,0.338848,0.015385,0.006399
部门和其他有关部门在,0.006399,0.201805,0.196322,0.126761,0.001403
养殖的单位和个人应当,0.003625,0.219760,0.213789,0.051282,0.005085
或者允许进出口证明书,0.004360,0.219760,0.213789,0.064516,0.003292
依照法律规定独立行使,0.013920,0.422364,0.293095,0.003676,0.006629
任何机关或者单位不得,0.003758,0.219760,0.213789,0.014706,0.015945
使用经依法检定合格的,0.003507,0.219760,0.213789,0.127119,0.001951
按照国家有关规定采取,0.003427,0.219760,0.213789,0.015385,0.016393
各级人民政府应当优先,0.003632,0.219760,0.213789,0.006211,0.037975
按照治理方案进行治理,0.003612,0.219760,0.213789,0.015385,0.015365
审批和颁发采矿许可证,0.004036,0.219760,0.213789,0.039106,0.005405
各级人民政府应当保障,0.003453,0.219760,0.213789,0.006211,0.039730
跨省河流水量分配方案,0.004384,0.219760,0.213789,0.015385,0.011551
有关地方人民政府应当,0.012309,0.334459,0.496404,0.003487,0.005085
主管部门提出建设用地,0.003403,0.219760,0.213789,0.017982,0.012480
各级人民政府及其有关,0.067223,0.415329,0.057032,0.006211,0.003487
可以依法申请行政复议,0.013624,0.301281,0.154341,0.006757,0.007752
离开道路在草原上行驶,0.008153,0.201805,0.196322,0.014778,0.006629
工程施工过程中产生的,0.010139,0.219760,0.173443,0.119754,0.000672
省级人民政府应当制定,0.006351,0.348312,0.338848,0.005021,0.008143
退回本矿区范围内开采,0.004291,0.219760,0.213789,0.017241,0.008326
收到建设项目环境影响,0.003972,0.219760,0.213789,0.002123,0.069444
报上一级人民政府备案,0.003515,0.219760,0.213789,0.006098,0.027273
会同同级有关部门根据,0.003646,0.219760,0.213789,0.004587,0.032520
地方各级人民政府对本,0.006549,0.201805,0.196322,0.040057,0.002457
有关部门按照职责分工,0.020022,0.303002,0.126493,0.003487,0.008850
水污染损害是由受害人,0.003918,0.219760,0.213789,0.001078,0.109890
非经全国人民代表大会,0.003700,0.219760,0.213789,0.008830,0.012907
应当编制水土保持方案,0.013718,0.158651,0.154341,0.005085,0.011551
水政监督检查人员依法,0.010033,0.219760,0.213789,0.000539,0.077206
有关主管部门应当根据,0.003390,0.219760,0.213789,0.003487,0.032520
海洋行政主管部门制订,0.003590,0.219760,0.213789,0.031822,0.003257
水口水质不符合饮用水,0.003948,0.219760,0.213789,0.007547,0.012480
废弃的产品或者包装物,0.003827,0.219760,0.213789,0.040404,0.002347
冲滩方式进行船舶拆解,0.004856,0.219760,0.213789,0.004608,0.016129
发现违法行为或者接到,0.017382,0.219760,0.138968,0.011129,0.002865
经水行政主管部门批准,0.003296,0.219760,0.213789,0.001842,0.058824
有关行政主管部门依据,0.003251,0.219760,0.213789,0.003487,0.025735
核设施营运单位未按照,0.003857,0.219760,0.213789,0.003717,0.015385
万元以上五百万元以下,0.017793,0.219760,0.138968,0.002199,0.008493
核安全监督管理部门和,0.019772,0.130026,0.245609,0.011152,0.001403
主管部门和国务院有关,0.003185,0.219760,0.213789,0.017982,0.003487
强制性国家标准的立项,0.006898,0.201805,0.196322,0.023419,0.001350
有关部门批准或者核准,0.003447,0.219760,0.213789,0.003487,0.014870
上位法设定的行政许可,0.009297,0.219760,0.213789,0.001335,0.013986
省级以上人民政府有关,0.006398,0.348312,0.196322,0.005021,0.003487
国务院其他有关部门和,0.009504,0.178287,0.173443,0.018242,0.001403
或者其他活动中产生的,0.003447,0.219760,0.213789,0.064516,0.000672
应当遵守有关法律法规,0.003602,0.219760,0.213789,0.005085,0.007994
国务院卫生行政部门和,0.006381,0.201805,0.196322,0.018242,0.001403
严格管控类农用地地块,0.007621,0.201805,0.196322,0.029070,0.000715
会同同级有关部门制定,0.003427,0.219760,0.213789,0.004587,0.008143
水污染事故的应急方案,0.007047,0.348312,0.196322,0.001078,0.011551
下届全国人民代表大会,0.010450,0.219760,0.213789,0.000923,0.012907
实行区域自治的民族的,0.006589,0.348312,0.196322,0.005618,0.002288
在城市市区范围内行驶,0.004201,0.219760,0.213789,0.004376,0.006629
有关地方人民政府必须,0.003445,0.219760,0.213789,0.003487,0.009569
中华人民共和国有关核,0.003426,0.219760,0.213789,0.029353,0.001134
本行政区域的防沙治沙,0.006770,0.201805,0.196322,0.007435,0.002561
征求国务院有关部门和,0.006701,0.201805,0.196322,0.013699,0.001403
任何单位和个人不得在,0.003803,0.219760,0.213789,0.014706,0.001761
本集体经济组织的成员,0.007131,0.201805,0.196322,0.001239,0.012639
业主管部门和其他有关,0.003251,0.219760,0.213789,0.007924,0.003487
本法第五十八条规定的,0.003154,0.219760,0.213789,0.017348,0.001613
国务院能源主管部门和,0.003308,0.219760,0.213789,0.018242,0.001403
是中华人民共和国公民,0.003541,0.219760,0.213789,0.005051,0.003738
经中华人民共和国管辖,0.003508,0.219760,0.213789,0.002762,0.006557
在国有土地使用权出让,0.003700,0.219760,0.213789,0.004376,0.003912
水行政主管部门和有关,0.006108,0.201805,0.196322,0.003235,0.003487
有关行政主管部门应当,0.003096,0.219760,0.213789,0.003487,0.005085
水环境质量改善目标的,0.003774,0.219760,0.213789,0.001078,0.011236
在水体清洗装贮过油类,0.004592,0.219760,0.213789,0.004376,0.002049
人感染高致病性禽流感,0.004659,0.219760,0.213789,0.000769,0.009868
不符合标准的机动车船,0.007319,0.201805,0.196322,0.001203,0.004657
建立危险废物管理台账,0.004261,0.219760,0.213789,0.003436,0.001751
列入前款规定名录中的,0.007393,0.201805,0.338848,0.002342,0.000799
本级人民政府和上一级,0.006353,0.201805,0.196322,0.002478,0.001424
应当履行本法第十八条,0.006519,0.201805,0.196322,0.005085,0.000676
一一年孙中山先生领导,0.000901,0.000000,0.000000,0.001831,0.228261
一万元以上三万元以下,0.003809,0.000000,0.000000,0.037225,0.008493
一万元以上二十万元以,0.000397,0.000000,0.000000,0.037225,0.001972
一万元以上五万元以下,0.037919,0.000000,0.173443,0.037225,0.008493
一万元以上十万元以下,0.061305,0.000000,0.134527,0.037225,0.008493
一万吨标准煤以上的用,0.000515,0.000000,0.000000,0.037225,0.000000
一万吨标准煤的用能单,0.000558,0.000000,0.000000,0.037225,0.000000
一万平方公里以上的支,0.000596,0.000000,0.000000,0.037225,0.000000
一且经评估不存在安全,0.000683,0.000000,0.000000,0.000000,0.109689
一个机构统一受理行政,0.003729,0.000000,0.000000,0.001424,0.108902
一个行政机关行使有关,0.003332,0.000000,0.000000,0.001424,0.003487
一个部门受理行政许可,0.003534,0.000000,0.000000,0.001424,0.013986
一个需要安置的农业人,0.000383,0.000000,0.000000,0.001424,0.009509
一九一一年孙中山先生,0.000795,0.000000,0.000000,0.023800,0.324717
一介质相同污染当量的,0.000531,0.000000,0.000000,0.000610,0.000000
一以上百分之五以下的,0.003686,0.000000,0.000000,0.000407,0.000000
一以上的全国人民代表,0.003350,0.000000,0.000000,0.000407,0.160121
一体化农业机械的财政,0.000420,0.000000,0.000000,0.004475,0.273006
一体的基本公共服务体,0.000438,0.000000,0.000000,0.004475,0.001385
一体的生活垃圾管理系,0.000439,0.000000,0.000000,0.004475,0.015489
一倍以上三倍以下的树,0.007362,0.000000,0.000000,0.000814,0.000000
一倍以上三倍以下的罚,0.040955,0.272261,0.000000,0.000814,0.000000
一倍以上三倍以下计算,0.004119,0.000000,0.000000,0.000814,0.127306
一倍以上二倍以下的罚,0.007086,0.201805,0.000000,0.000814,0.000000
一倍以上五倍以下的树,0.000516,0.000000,0.000000,0.000814,0.000000
一倍以上五倍以下的罚,0.030803,0.284691,0.000000,0.000814,0.000000
一倍以上五倍以下罚款,0.007383,0.000000,0.000000,0.000814,0.122449
一切使用土地的组织和,0.000366,0.000000,0.000000,0.003865,0.000000
一切其他海域从事养殖,0.000687,0.000000,0.000000,0.003865,0.051282
一切单位和个人都有保,0.003921,0.219760,0.000000,0.003865,0.000697
一切单位和个人都有权,0.000535,0.000000,0.000000,0.003865,0.011855
一切国家机关和国家工,0.000313,0.000000,0.000000,0.003865,0.006231
一切国家机关和武装力,0.004148,0.219760,0.000000,0.003865,0.007042
一切国家机关实行精简,0.000677,0.000000,0.000000,0.003865,0.009926
一切有劳动能力的公民,0.000529,0.000000,0.000000,0.003865,0.003738
一切违反宪法和法律的,0.000483,0.000000,0.000000,0.003865,0.000000
一十五条的规定作出处,0.000189,0.000000,0.000000,0.044955,0.000782
一千元以上一万元以下,0.000540,0.000000,0.000000,0.147478,0.008493
一发布全国土壤环境信,0.000453,0.000000,0.000000,0.001831,0.000000
一发布全国大气环境质,0.000420,0.000000,0.000000,0.001831,0.006536
一发布国家水环境状况,0.000434,0.000000,0.000000,0.001831,0.233010
一发布本行政区域土壤,0.000382,0.000000,0.000000,0.001831,0.055556
一发布本行政区域大气,0.000368,0.000000,0.000000,0.001831,0.003741
一和全国各民族团结的,0.000462,0.000000,0.000000,0.000814,0.000000
一和致力于中华民族伟,0.000811,0.000000,0.000000,0.000814,0.000000
一在用机动车检验方法,0.000465,0.000000,0.000000,0.000000,0.032178
一定的区域作为准保护,0.000257,0.000000,0.000000,0.001221,0.084531
一届全国人民代表大会,0.060916,0.000000,0.000000,0.001424,0.012907
一履行国有森林资源所,0.000448,0.000000,0.000000,0.000000,0.003704
一年以上未动工建设的,0.000305,0.000000,0.000000,0.006103,0.000000
一年内不得再次申请该,0.004345,0.000000,0.000000,0.006103,0.000000
一年内不用而又可以耕,0.000707,0.000000,0.000000,0.006103,0.000000
一年内未恢复植被或者,0.000671,0.000000,0.000000,0.006103,0.064516
一年孙中山先生领导的,0.000838,0.000000,0.000000,0.006103,0.000000
一年度从本企业事业单,0.000491,0.000000,0.000000,0.006103,0.001585
一年度从本单位取得收,0.000552,0.000000,0.000000,0.006103,0.000000
一年度从本单位取得的,0.003826,0.000000,0.000000,0.006103,0.000000
一并报送规划审批机关,0.000480,0.000000,0.000000,0.000407,0.074642
一并转至具备相应救治,0.000760,0.000000,0.000000,0.000407,0.005128
一并附送审批机关审查,0.000633,0.000000,0.000000,0.000407,0.122905
一律不得设定行政许可,0.003470,0.000000,0.000000,0.001017,0.013986
一战线将继续巩固和发,0.000993,0.000000,0.000000,0.001627,0.002642
一户只能拥有一处宅基,0.001010,0.000000,0.000000,0.000407,0.057143
一技术要求的有关可再,0.000419,0.000000,0.000000,0.000203,0.004054
一排放口征收环境保护,0.000481,0.000000,0.000000,0.000000,0.084531
一排放口或者没有排放,0.000488,0.000000,0.000000,0.000000,0.029197
一排放口的应税水污染,0.000372,0.000000,0.000000,0.000000,0.379630
一方不得改变土地利用,0.000430,0.000000,0.000000,0.005492,0.019162
一方不得改变海域使用,0.000475,0.000000,0.000000,0.005492,0.127119
一方不得改变草原利用,0.000501,0.000000,0.000000,0.005492,0.019162
一方不得砍伐有争议的,0.000726,0.000000,0.000000,0.005492,0.000000
一方不得破坏养殖生产,0.000634,0.000000,0.000000,0.005492,0.079301
一条和第二十三条的规,0.000073,0.000000,0.000000,0.001831,0.000000
一条规定的接网费用以,0.000296,0.000000,0.000000,0.001831,0.001560
一次使用的医疗器具未,0.000653,0.000000,0.000000,0.005696,0.000000
一次全国土壤污染状况,0.000528,0.000000,0.000000,0.005696,0.233010
一次告知申请人必须补,0.004362,0.000000,0.000000,0.005696,0.000000
一次告知申请人需要补,0.004280,0.000000,0.000000,0.005696,0.000000
一次性塑料制品的使用,0.004013,0.000000,0.213789,0.005696,0.127119
一次性塑料制品的规定,0.000507,0.000000,0.000000,0.005696,0.083333
一次性消费品的生产和,0.003764,0.219760,0.000000,0.005696,0.002674
一次缴纳或者按年度逐,0.000745,0.000000,0.000000,0.005696,0.000000
一次能源消费中的比重,0.000654,0.000000,0.000000,0.005696,0.001567
一次野生动物及其栖息,0.000620,0.000000,0.000000,0.005696,0.121212
一次饮用水安全状况信,0.000648,0.000000,0.000000,0.005696,0.000000
一款的规定取得人工繁,0.000348,0.000000,0.000000,0.000407,0.000560
一款的规定另行办理征,0.000407,0.000000,0.000000,0.000407,0.000000
一款的规定撤销行政许,0.003574,0.000000,0.000000,0.000407,0.000623
一款规定划定本行政区,0.000197,0.000000,0.000000,0.000407,0.016199
一款规定的单位和委托,0.000334,0.000000,0.000000,0.000407,0.011944
一款规定的按日连续处,0.000495,0.000000,0.000000,0.000407,0.000000
一步减少污染物排放的,0.000509,0.000000,0.000000,0.005492,0.000000
一步发挥它的重要作用,0.000645,0.000000,0.000000,0.005492,0.071806
一步技术分析即可认定,0.004503,0.000000,0.000000,0.005492,0.036496
一水源供水城市的人民,0.000298,0.000000,0.000000,0.001017,0.242506
一百一十五条的规定作,0.000223,0.000000,0.000000,0.101302,0.004839
一百万以上的城市以及,0.000392,0.000000,0.000000,0.101302,0.008493
一百万元以上五百万元,0.004078,0.000000,0.000000,0.101302,0.002199
一百五十五条的规定定,0.000198,0.000000,0.000000,0.101302,0.001613
一百元以上五百元以下,0.000508,0.000000,0.000000,0.101302,0.008493
一百公顷以上的项目用,0.000526,0.000000,0.000000,0.101302,0.000000
一的区块登记管理制度,0.000571,0.000000,0.000000,0.000000,0.102606
一的危险废物鉴别标准,0.004067,0.000000,0.000000,0.000000,0.307116
一的水污染物排放标准,0.000270,0.000000,0.000000,0.000000,0.307116
一的财务会计制度处理,0.000383,0.000000,0.000000,0.000000,0.405738
一祖国的大业是包括台,0.000714,0.000000,0.000000,0.000203,0.000000
一种或者几种语言文字,0.001150,0.000000,0.000000,0.000610,0.011624
一管理全国标准化工作,0.000318,0.000000,0.000000,0.000000,0.125909
一管理本行政区域内的,0.000190,0.000000,0.000000,0.000000,0.000000
一类水污染物和其他类,0.000381,0.000000,0.000000,0.000203,0.000000
一类水污染物按照前五,0.000441,0.000000,0.000000,0.000203,0.001838
一系列递进并且独立的,0.000862,0.000000,0.000000,0.000203,0.000000
一级人民代表大会的不,0.000283,0.000000,0.000000,0.001424,0.000000
一级人民代表大会的个,0.000323,0.000000,0.000000,0.001424,0.000000
一级人民政府批准后实,0.000292,0.000000,0.000000,0.001424,0.000000
一级人民政府有关主管,0.000137,0.000000,0.000000,0.001424,0.017982
一级人民政府有关行政,0.000099,0.000000,0.000000,0.001424,0.108902
一级人民政府有关部门,0.000134,0.000000,0.000000,0.001424,0.126761
一级人民政府水行政主,0.003144,0.000000,0.000000,0.001424,0.001246
一级人民政府渔业行政,0.000182,0.000000,0.000000,0.001424,0.108902
一级人民政府生态环境,0.000189,0.000000,0.000000,0.001424,0.347826
一级人民政府的裁决的,0.000273,0.000000,0.000000,0.001424,0.000000
一级人民政府的防沙治,0.000207,0.000000,0.000000,0.001424,0.001195
一级人民法院应当自收,0.003354,0.000000,0.000000,0.001424,0.000682
一级人民法院申请复议,0.003733,0.000000,0.000000,0.001424,0.007752
一级保护区内从事网箱,0.004225,0.000000,0.000000,0.001424,0.002882
一级保护区和二级保护,0.000257,0.000000,0.000000,0.001424,0.084531
一级保护野生动物和二,0.000302,0.000000,0.000000,0.001424,0.000000
一级国家行政机关负责,0.000227,0.000000,0.000000,0.001424,0.136364
一级土地利用总体规划,0.006809,0.000000,0.196322,0.001424,0.304167
一级林业草原或者其他,0.000373,0.000000,0.000000,0.001424,0.025641
一级水中长期供求规划,0.000462,0.000000,0.000000,0.001424,0.304167
一级水行政主管部门和,0.000127,0.000000,0.000000,0.001424,0.001403
