word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
国家或者地方,0.020597,0.459317,0.174972,0.097527,0.040057
生命财产安全,0.039879,0.214684,0.378407,0.018145,0.109689
活动应当符合,0.002097,0.209850,0.176514,0.301333,0.271605
防治土壤污染,0.005668,0.314775,0.353028,0.026578,0.379630
防治监督管理,0.043474,0.197822,0.070990,0.026578,0.387978
完成治理任务,0.007781,0.403316,0.241992,0.138889,0.058824
依法作出行政,0.012043,0.325014,0.187330,0.077206,0.108902
履行行政决定,0.005385,0.170247,0.264771,0.292683,0.086093
处理设施建设,0.005257,0.170247,0.143202,0.405738,0.117526
农村经济发展,0.015593,0.160368,0.324184,0.062851,0.118442
问题作出说明,0.009675,0.287694,0.127430,0.229665,0.073930
质量技术监督,0.004212,0.192704,0.162092,0.211679,0.215976
污染防治目标,0.003820,0.192704,0.162092,0.379630,0.132743
减少大气污染,0.006185,0.314775,0.143202,0.056738,0.379630
执法监督检查,0.004037,0.192704,0.162092,0.231638,0.204787
人民政府审批,0.012235,0.222709,0.229255,0.242506,0.039106
符合下列条件,0.002255,0.209850,0.176514,0.271605,0.259091
企业或者其他,0.007296,0.319376,0.127430,0.770950,0.025641
人民政府审查,0.005300,0.209850,0.176514,0.242506,0.122905
农村村民住宅,0.006777,0.419700,0.264771,0.062851,0.123377
企业应当采取,0.005523,0.314775,0.264771,0.770950,0.016393
全国矿产资源,0.005597,0.170247,0.176514,0.175279,0.196522
开发建设活动,0.003878,0.192704,0.162092,0.157262,0.301333
污染防治要求,0.003886,0.332604,0.162092,0.379630,0.070946
监督管理人员,0.007137,0.319376,0.241992,0.215976,0.047271
教育行政部门,0.005618,0.170247,0.143202,0.322511,0.126761
及其有关部门,0.094845,0.047293,0.554728,0.017699,0.126761
编制土壤污染,0.003997,0.192704,0.279768,0.067961,0.379630
实施行政强制,0.029792,0.726358,0.418262,0.026217,0.023419
涉及国家秘密,0.010667,0.376152,0.257560,0.033333,0.160920
工业和信息化,0.017082,0.203754,0.228667,0.140459,0.049451
废物鉴别标准,0.010453,0.192704,0.176514,0.050505,0.307116
行政许可条件,0.005277,0.209850,0.176514,0.108902,0.259091
部门依法组织,0.001930,0.209850,0.176514,0.126761,0.605114
恢复草原植被,0.006792,0.419700,0.264771,0.633333,0.011364
经济组织或者,0.014949,0.105609,0.174118,0.305709,0.064516
处理或者贮存,0.002160,0.209850,0.176514,0.405738,0.166667
突发环境事件,0.011774,0.589123,0.445105,0.046296,0.037831
符合规划条件,0.002073,0.209850,0.176514,0.271605,0.259091
监督检查活动,0.002232,0.209850,0.176514,0.215976,0.301333
或者个人不得,0.032651,0.300711,0.530480,0.064516,0.015945
主管部门备案,0.080233,0.552475,0.245746,0.017982,0.027273
部门采取措施,0.001983,0.209850,0.176514,0.126761,0.571429
企业可以根据,0.003930,0.332604,0.162092,0.770950,0.032520
石油销售企业,0.002602,0.209850,0.176514,0.071321,0.770950
主管部门依法,0.015130,0.487256,0.515761,0.017982,0.077206
风险评估报告,0.027380,0.124162,0.440509,0.033898,0.103659
机关应当组织,0.003671,0.192704,0.162092,0.074642,0.605114
机关工作人员,0.017585,0.198447,0.418077,0.074642,0.047271
安全监督管理,0.111810,0.025325,0.042534,0.109689,0.387978
污染事故或者,0.005619,0.209850,0.176514,0.379630,0.064516
环境保护要求,0.003815,0.332604,0.162092,0.347826,0.070946
主管部门和国,0.019689,0.524561,0.109330,0.017982,0.248349
单位应当采取,0.016231,0.455574,0.502436,0.082515,0.016393
区域大气污染,0.009244,0.262654,0.114738,0.047319,0.379630
国家规定需要,0.007119,0.287694,0.127430,0.097527,0.194444
资源勘查规划,0.002218,0.209850,0.176514,0.196522,0.304167
符合国家有关,0.023180,0.589123,0.375637,0.271605,0.003487
符合前款规定,0.003966,0.332604,0.162092,0.271605,0.083333
或者有关部门,0.010061,0.289338,0.202785,0.064516,0.126761
渔业污染事故,0.007761,0.403316,0.268641,0.168000,0.034048
人民政府决定,0.005100,0.170247,0.264771,0.242506,0.086093
违反治安管理,0.018515,0.092228,0.077577,0.093333,0.387978
危害公众健康,0.004779,0.332604,0.279768,0.056911,0.189427
固体废物进行,0.007302,0.319376,0.268641,0.067164,0.113703
具体适用税额,0.008519,0.203754,0.241992,0.224000,0.050562
行政机关申请,0.007180,0.319376,0.171386,0.108902,0.110656
生态脆弱地区,0.006630,0.314775,0.264771,0.037634,0.227468
编制环境影响,0.021213,0.409381,0.114738,0.067961,0.069444
固体废物贮存,0.013964,0.170247,0.176514,0.067164,0.166667
单位应当根据,0.009314,0.472504,0.397444,0.082515,0.032520
人民政府有关,0.088666,0.432551,0.143894,0.242506,0.003487
单位应当编制,0.005579,0.419700,0.353028,0.082515,0.067961
长江流域农业,0.004064,0.332604,0.279768,0.061879,0.193042
设施建设项目,0.003761,0.332604,0.279768,0.055690,0.230769
下级人民政府,0.013546,0.283642,0.481085,0.006464,0.376324
环境质量改善,0.013693,0.200288,0.187330,0.347826,0.025140
水土保持措施,0.011090,0.446578,0.293807,0.005391,0.571429
加强监督管理,0.011314,0.386621,0.173906,0.015138,0.387978
部门编制全国,0.003690,0.192704,0.279768,0.126761,0.175279
人民法院院长,0.008718,0.262654,0.397444,0.242506,0.019802
污染责任保险,0.003815,0.192704,0.162092,0.379630,0.096365
科学技术水平,0.014517,0.452361,0.143202,0.190844,0.024259
接受有偿服务,0.004289,0.192704,0.162092,0.065903,0.492063
生态保护措施,0.003735,0.332604,0.162092,0.037634,0.571429
农业发展规划,0.001987,0.209850,0.176514,0.193042,0.304167
污染防治适用,0.003828,0.192704,0.162092,0.379630,0.094737
实施行政管理,0.005036,0.314775,0.264771,0.026217,0.387978
农村土地承包,0.006120,0.419700,0.264771,0.062851,0.098726
工作人员进行,0.005300,0.209850,0.264771,0.125909,0.113703
提供虚假材料,0.007142,0.209850,0.176514,0.032258,0.489796
气象技术标准,0.004212,0.192704,0.162092,0.102524,0.307116
环境保护相关,0.007211,0.319376,0.171386,0.347826,0.030129
具体建设项目,0.002157,0.209850,0.176514,0.224000,0.230769
必须符合国家,0.021375,0.481077,0.426863,0.009569,0.097527
交通运输工具,0.006494,0.419700,0.353028,0.184989,0.022943
行政机关不得,0.015515,0.403316,0.374550,0.108902,0.015945
能源效率标准,0.004258,0.192704,0.162092,0.099609,0.307116
国家维护社会,0.002171,0.209850,0.176514,0.097527,0.518587
燃煤供热锅炉,0.010180,0.319376,0.241992,0.022472,0.229508
管理部门提出,0.007160,0.151497,0.409853,0.387978,0.023460
处理处置单位,0.003846,0.192704,0.162092,0.405738,0.082515
气象探测设施,0.006284,0.419700,0.264771,0.102524,0.055690
转移危险废物,0.028634,0.546919,0.185866,0.026961,0.050505
部门应当按照,0.022645,0.209850,0.424810,0.126761,0.015385
支持清洁生产,0.008166,0.319376,0.268641,0.069565,0.079301
会同有关部门,0.029638,0.431855,0.512908,0.004587,0.126761
企业行政方面,0.003791,0.332604,0.279768,0.770950,0.014026
主管部门进行,0.010065,0.469209,0.394672,0.017982,0.113703
部门报国务院,0.005234,0.170247,0.264771,0.126761,0.127424
国务院水行政,0.071217,0.561884,0.047904,0.018242,0.108902
废物处置设施,0.021668,0.186870,0.333963,0.050505,0.055690
直接关系公共,0.037281,0.555355,0.155560,0.055375,0.021308
进行消毒处理,0.002200,0.209850,0.176514,0.113703,0.405738
个人不得侵犯,0.008301,0.151497,0.127430,0.328042,0.071429
开发土地资源,0.003837,0.192704,0.162092,0.157262,0.196522
区域综合规划,0.005707,0.170247,0.264771,0.047319,0.304167
进行综合利用,0.014629,0.396839,0.292615,0.113703,0.019162
垃圾源头减量,0.004835,0.192704,0.279768,1.000000,0.014184
人民政府审核,0.007033,0.319376,0.171386,0.242506,0.039106
适应社会主义,0.002253,0.209850,0.176514,0.157895,0.276723
遵守土地管理,0.002198,0.209850,0.176514,0.115385,0.387978
财政转移支付,0.006906,0.314775,0.264771,0.273006,0.023188
效果进行评估,0.008367,0.203754,0.268641,0.096257,0.082474
人民法院监督,0.001850,0.209850,0.176514,0.242506,0.215976
国土空间规划,0.011765,0.529166,0.325204,0.005788,0.304167
进行排放检验,0.005901,0.419700,0.143202,0.113703,0.087766
清洁生产审核,0.031428,0.324250,0.409999,0.021635,0.039106
标准的机动车,0.014682,0.283642,0.174939,0.307116,0.015695
国家有关技术,0.001952,0.209850,0.176514,0.097527,0.497288
责任制和考核,0.011449,0.124162,0.104438,0.623932,0.037791
海事管理机构,0.027228,0.531054,0.445130,0.008718,0.062372
影响周边环境,0.004620,0.192704,0.162092,0.069444,0.347826
森林保护标志,0.004393,0.192704,0.279768,0.244792,0.059925
措施给予支持,0.002347,0.209850,0.176514,0.571429,0.069565
行政部门负责,0.005161,0.170247,0.264771,0.108902,0.136364
饮用水水源地,0.011050,0.529166,0.325204,0.040816,0.044444
野生动物或者,0.009055,0.402554,0.220930,0.066079,0.064516
电力监管机构,0.013594,0.222709,0.424629,0.042775,0.062372
污染物的单位,0.003480,0.192704,0.162092,0.379630,0.082515
采用先进技术,0.007940,0.403316,0.171386,0.012295,0.497288
规定的传染病,0.008710,0.262654,0.397444,0.083333,0.043478
当地公安机关,0.008894,0.542454,0.397444,0.022727,0.074642
采取相应措施,0.005760,0.419700,0.143202,0.016393,0.571429
的水环境质量,0.008784,0.542454,0.397444,0.008065,0.211679
主管部门按照,0.051199,0.536358,0.424113,0.017982,0.015385
影响河势稳定,0.004938,0.192704,0.162092,0.069444,0.300000
环境保护产业,0.001854,0.209850,0.176514,0.347826,0.133690
遵守有关法律,0.013571,0.222709,0.248115,0.115385,0.036771
依法应当编制,0.008890,0.306202,0.220930,0.077206,0.067961
遵守国家有关,0.035991,0.411508,0.526750,0.115385,0.003487
资源利用效率,0.006117,0.170247,0.143202,0.196522,0.106952
主管部门会同,0.192129,0.621723,0.317519,0.017982,0.004587
行政机关可以,0.031810,0.242750,0.548728,0.108902,0.006757
合理利用土地,0.010618,0.386621,0.293807,0.025641,0.100358
组织实施长江,0.002232,0.209850,0.176514,0.605114,0.061879
管理部门或者,0.015173,0.098419,0.082784,0.387978,0.064516
气象设施建设,0.005633,0.314775,0.143202,0.102524,0.117526
撤销行政许可,0.019124,0.277459,0.321797,0.127660,0.013986
部门没收违法,0.005679,0.170247,0.143202,0.126761,0.173333
林业科学研究,0.002481,0.209850,0.176514,0.040678,0.809984
改变或者撤销,0.008450,0.203754,0.409853,0.033520,0.127660
生活垃圾管理,0.004069,0.192704,0.162092,0.061156,0.387978
造成重大环境,0.009409,0.306202,0.114738,0.026119,0.347826
检察院检察长,0.016781,0.105609,0.441860,0.319149,0.012012
野生动物管理,0.003703,0.192704,0.162092,0.066079,0.387978
部门组织编制,0.005719,0.170247,0.353028,0.126761,0.067961
活动应当遵守,0.002299,0.209850,0.176514,0.301333,0.115385
根据实际情况,0.008568,0.403316,0.339247,0.032520,0.077093
国务院标准化,0.058210,0.567521,0.208159,0.018242,0.023392
依法赔偿损失,0.004438,0.192704,0.162092,0.077206,0.273973
进行利用或者,0.008618,0.402554,0.114738,0.113703,0.064516
加强长江流域,0.022089,0.408649,0.562854,0.015138,0.037829
提供有关资料,0.007721,0.403316,0.339247,0.032258,0.085217
机关提出申请,0.011633,0.124162,0.243374,0.074642,0.110656
风险管控效果,0.024775,0.259983,0.137566,0.033898,0.096257
生态环境修复,0.027991,0.645880,0.521214,0.037634,0.008097
基本农田保护,0.010094,0.402554,0.114738,0.072619,0.084531
治安管理处罚,0.023654,0.229768,0.263467,0.048656,0.040984
经济发展水平,0.004131,0.332604,0.279768,0.305709,0.024259
国务院的规定,0.017851,0.192704,0.544539,0.018242,0.083333
或者翻新产品,0.004427,0.192704,0.279768,0.064516,0.184492
规定处以罚款,0.008867,0.192704,0.162092,0.083333,0.122449
环境保护建设,0.001861,0.209850,0.176514,0.347826,0.117526
责任人员给予,0.002118,0.209850,0.176514,0.623932,0.057143
防止土壤污染,0.016905,0.361346,0.240229,0.004983,0.379630
报国务院批准,0.072835,0.127496,0.277541,0.018293,0.058824
国有矿山企业,0.007722,0.287694,0.241992,0.006665,0.770950
产品的生产者,0.006790,0.403316,0.339247,0.184492,0.016043
工作人员履行,0.002014,0.209850,0.176514,0.125909,0.292683
或者采取措施,0.002012,0.209850,0.176514,0.064516,0.571429
符合环境保护,0.003799,0.192704,0.162092,0.271605,0.084531
重大环境污染,0.010776,0.241083,0.104438,0.026316,0.379630
国家危险废物,0.011163,0.469209,0.104438,0.097527,0.050505
危险废物转移,0.008395,0.403316,0.241992,0.121951,0.026961
管理机构批准,0.003759,0.192704,0.162092,0.387978,0.058824
按照规定进行,0.015637,0.311727,0.312597,0.015385,0.113703
防止污染环境,0.037653,0.255151,0.159285,0.004983,0.347826
海洋工程建设,0.022697,0.449419,0.069060,0.031822,0.117526
统一领导全国,0.002307,0.209850,0.176514,0.175549,0.175279
应当按照规定,0.024166,0.460996,0.554178,0.005085,0.083333
规定予以处罚,0.010699,0.409252,0.173906,0.083333,0.040984
土地有偿使用,0.003772,0.332604,0.162092,0.100358,0.127119
煤矿建设项目,0.002215,0.209850,0.176514,0.136986,0.230769
从事采砂活动,0.004415,0.192704,0.279768,0.036145,0.301333
申请人的申请,0.005707,0.209850,0.176514,0.110656,0.110656
人民政府每年,0.007498,0.319376,0.268641,0.242506,0.016484
防治大气污染,0.005614,0.314775,0.143202,0.026578,0.379630
防御气象灾害,0.006881,0.419700,0.264771,0.019934,0.166667
或者监察机关,0.025880,0.074152,0.274410,0.064516,0.074642
林业发展规划,0.003783,0.192704,0.279768,0.040678,0.304167
或者其他环境,0.003599,0.192704,0.162092,0.064516,0.347826
使用符合国家,0.003774,0.192704,0.279768,0.127119,0.097527
人民政府协商,0.009228,0.262654,0.220930,0.242506,0.019342
应当统筹规划,0.015082,0.347877,0.309379,0.005085,0.304167
进行统一规划,0.001959,0.209850,0.176514,0.113703,0.304167
森林经营方案,0.010084,0.192704,0.456282,0.244792,0.011551
集体或者个人,0.003795,0.192704,0.279768,0.037146,0.328042
撤销本级人民,0.002171,0.209850,0.176514,0.127660,0.242506
区域土壤污染,0.005680,0.170247,0.143202,0.047319,0.379630
人民政府其他,0.013497,0.332604,0.088832,0.242506,0.025641
水土保持工作,0.016489,0.613166,0.361225,0.005391,0.125909
采取应急措施,0.005870,0.314775,0.143202,0.016393,0.571429
禁止任何单位,0.012105,0.124162,0.243374,0.082090,0.082515
实际情况组织,0.002447,0.209850,0.176514,0.044944,0.605114
十二条的规定,0.003166,0.332604,0.279768,0.100269,0.083333
上级行政机关,0.039145,0.479330,0.375236,0.004673,0.074642
国家建立健全,0.011478,0.124162,0.445105,0.097527,0.039648
生态文明建设,0.015335,0.207002,0.174118,0.037634,0.117526
从事特定活动,0.006059,0.209850,0.176514,0.036145,0.301333
统一发布全国,0.002143,0.209850,0.176514,0.175549,0.175279
统筹长江流域,0.008561,0.487256,0.409853,0.037618,0.037829
或者处以罚款,0.012626,0.170247,0.143202,0.064516,0.122449
农业综合开发,0.002155,0.209850,0.176514,0.193042,0.157262
固体废物处置,0.018799,0.208597,0.373870,0.067164,0.024590
处理工艺要求,0.002267,0.209850,0.176514,0.405738,0.070946
部门按照国家,0.003588,0.192704,0.279768,0.126761,0.097527
或者污染控制,0.001950,0.209850,0.176514,0.064516,0.507246
管理机构应当,0.012155,0.222709,0.441285,0.387978,0.005085
国家规划矿区,0.007123,0.403316,0.241992,0.097527,0.034483
国家产业政策,0.007236,0.287694,0.241992,0.097527,0.047352
工作人员依法,0.005305,0.314775,0.143202,0.125909,0.077206
污染源的监测,0.001921,0.209850,0.176514,0.379630,0.085799
行为进行监督,0.003679,0.192704,0.279768,0.053977,0.215976
机关应当及时,0.008905,0.192704,0.338606,0.074642,0.053097
信息系统建设,0.002372,0.209850,0.176514,0.221889,0.117526
废物处置单位,0.013007,0.170247,0.248115,0.050505,0.082515
应当符合国家,0.030313,0.314226,0.484503,0.005085,0.097527
状况分析制度,0.002583,0.209850,0.176514,0.233010,0.102606
企业应当采用,0.005352,0.314775,0.143202,0.770950,0.012295
事故应急计划,0.006205,0.170247,0.264771,0.034048,0.239852
保护区内从事,0.009472,0.306202,0.257560,0.084531,0.036145
设备能源效率,0.002353,0.209850,0.176514,0.244552,0.106952
主管部门制定,0.059499,0.613894,0.420097,0.017982,0.008143
职业资格证书,0.002362,0.209850,0.176514,0.251938,0.101770
污染物的产生,0.004955,0.419700,0.264771,0.379630,0.010695
废物集中处置,0.032121,0.256939,0.217681,0.050505,0.024590
减少固体废物,0.010158,0.472504,0.162092,0.056738,0.050505
部门应当采取,0.015646,0.285598,0.239490,0.126761,0.016393
其他行政机关,0.008517,0.402554,0.338606,0.025641,0.074642
节能科学技术,0.002399,0.209850,0.176514,0.050193,0.497288
大气污染防治,0.057273,0.701557,0.553463,0.003741,0.026578
城乡规划管理,0.003827,0.192704,0.162092,0.047382,0.387978
国家相关标准,0.001980,0.209850,0.176514,0.097527,0.307116
监督检查情况,0.004223,0.192704,0.162092,0.215976,0.077093
主管部门统一,0.007101,0.287694,0.339247,0.017982,0.175549
需要临时使用,0.002358,0.209850,0.176514,0.194444,0.127119
煤炭产品质量,0.002391,0.209850,0.176514,0.114155,0.211679
城乡经济社会,0.002318,0.209850,0.176514,0.047382,0.518587
实施隔离措施,0.004502,0.192704,0.162092,0.026217,0.571429
地区从事生产,0.003731,0.192704,0.162092,0.227468,0.079301
实施后期管理,0.003826,0.332604,0.162092,0.026217,0.387978
国家通过财政,0.002121,0.209850,0.176514,0.097527,0.273006
强制执行决定,0.007539,0.403316,0.339247,0.023419,0.086093
现场进行勘测,0.004369,0.192704,0.162092,0.077491,0.194444
责令停止建设,0.015304,0.432042,0.309379,0.008547,0.117526
采取必要措施,0.004067,0.332604,0.162092,0.016393,0.571429
管理部门规定,0.001708,0.209850,0.176514,0.387978,0.083333
防治目标责任,0.003922,0.192704,0.162092,0.026578,0.623932
或者其他方式,0.009337,0.192704,0.257560,0.064516,0.067657
人民政府划定,0.011525,0.399898,0.319716,0.242506,0.005650
农村经济结构,0.006216,0.170247,0.176514,0.062851,0.171429
元以下的罚款,0.387948,0.077799,0.272085,0.001972,0.122449
未经批准或者,0.012840,0.524625,0.275587,0.016556,0.064516
部门工作人员,0.003554,0.332604,0.279768,0.126761,0.047271
进行定期监测,0.003767,0.192704,0.279768,0.113703,0.085799
或者减少污染,0.002181,0.209850,0.176514,0.064516,0.379630
未经批准擅自,0.008063,0.203754,0.241992,0.016556,0.300000
造成严重环境,0.004019,0.332604,0.162092,0.026119,0.347826
灾害防御工作,0.002515,0.209850,0.176514,0.166667,0.125909
组织长江流域,0.002305,0.209850,0.176514,0.605114,0.037829
公共服务设施,0.011334,0.386621,0.375637,0.021308,0.055690
促进长江流域,0.002372,0.209850,0.176514,0.586207,0.037829
确定规划条件,0.001988,0.209850,0.176514,0.102041,0.259091
能源统计数据,0.002415,0.209850,0.176514,0.099609,0.216710
主管部门审查,0.025012,0.190037,0.183384,0.017982,0.122905
规定的期限内,0.022944,0.493723,0.486019,0.083333,0.004167
人民政府申请,0.001914,0.209850,0.176514,0.242506,0.110656
发展公共交通,0.002344,0.209850,0.176514,0.118442,0.184989
捕捞限额制度,0.004714,0.192704,0.279768,0.072727,0.102606
超过国家规定,0.012792,0.577087,0.308899,0.009967,0.083333
建设城乡生活,0.005809,0.314775,0.143202,0.117526,0.061156
违反国家规定,0.005358,0.170247,0.264771,0.093333,0.083333
部门应当会同,0.070363,0.103586,0.435890,0.126761,0.004587
或者个人承包,0.009585,0.136407,0.220930,0.064516,0.098726
先进适用技术,0.002366,0.209850,0.176514,0.042003,0.497288
从事渔业生产,0.005746,0.419700,0.264771,0.036145,0.079301
处置危险废物,0.038615,0.115198,0.330358,0.024590,0.050505
粮食收购资金,0.002812,0.209850,0.176514,0.196850,0.088696
使用权人应当,0.015460,0.361346,0.502436,0.127119,0.005085
或者接到举报,0.004252,0.332604,0.279768,0.064516,0.071038
使用节能产品,0.002077,0.209850,0.176514,0.127119,0.184492
鼓励金融机构,0.008837,0.203754,0.339247,0.047297,0.062372
履行法定义务,0.005599,0.170247,0.143202,0.292683,0.045064
文化遗产保护,0.004281,0.192704,0.279768,0.091489,0.084531
标准的放射性,0.003812,0.192704,0.162092,0.307116,0.048544
自动监测数据,0.004263,0.332604,0.162092,0.035471,0.216710
万元以下罚款,0.071915,0.332793,0.274081,0.002199,0.122449
污染事故造成,0.005924,0.209850,0.143202,0.379630,0.026119
土壤环境监测,0.003968,0.332604,0.279768,0.055556,0.085799
禁止或者限制,0.003944,0.332604,0.279768,0.082090,0.058333
水产种质资源,0.007725,0.403316,0.241992,0.011860,0.196522
环境事件应急,0.003937,0.192704,0.279768,0.347826,0.023729
集中处理设施,0.043707,0.050845,0.424496,0.033236,0.055690
委托行政机关,0.016513,0.287694,0.409853,0.011944,0.074642
五千元的罚款,0.004204,0.192704,0.162092,0.107854,0.122449
及时收集处理,0.002168,0.209850,0.176514,0.053097,0.405738
发展生态农业,0.002031,0.209850,0.176514,0.118442,0.193042
人民政府采取,0.005169,0.314775,0.264771,0.242506,0.016393
根据需要组织,0.002346,0.209850,0.176514,0.032520,0.605114
地方重点保护,0.009285,0.472504,0.114738,0.040057,0.084531
管理机构同意,0.009493,0.136407,0.220930,0.387978,0.015320
造成矿产资源,0.009630,0.192704,0.176514,0.026119,0.196522
需要猎捕国家,0.002388,0.209850,0.176514,0.194444,0.097527
并网发电项目,0.010316,0.306202,0.162092,0.014184,0.230769
实施监督检查,0.007668,0.319376,0.127430,0.026217,0.204787
生态保护地区,0.003629,0.332604,0.162092,0.037634,0.227468
规划编制机关,0.001987,0.209850,0.176514,0.304167,0.074642
监督管理制度,0.002035,0.209850,0.176514,0.215976,0.102606
统计部门共同,0.004061,0.192704,0.162092,0.191223,0.068768
农业生产发展,0.001965,0.209850,0.176514,0.193042,0.118442
风险防范措施,0.002318,0.209850,0.176514,0.033898,0.571429
法规和国务院,0.013190,0.256939,0.481085,0.007994,0.127424
擅自移动或者,0.002312,0.209850,0.176514,0.300000,0.064516
主管部门提出,0.032097,0.222079,0.549988,0.017982,0.023460
居民绿色消费,0.002821,0.209850,0.176514,0.098039,0.160535
法律法规和国,0.003339,0.332604,0.162092,0.036771,0.248349
森林生态保护,0.002143,0.209850,0.176514,0.244792,0.084531
安全保卫制度,0.005986,0.170247,0.143202,0.109689,0.102606
非公有制经济,0.005838,0.314775,0.264771,0.011038,0.305709
承包经营权人,0.005997,0.314775,0.264771,0.098726,0.033133
使用清洁能源,0.004119,0.192704,0.162092,0.127119,0.099609
煤炭洗选设施,0.004716,0.192704,0.279768,0.114155,0.055690
机构应当按照,0.010892,0.469209,0.325204,0.062372,0.015385
规划应当包括,0.009551,0.402554,0.316398,0.304167,0.004301
禁止航行区域,0.007966,0.403316,0.127430,0.082090,0.047319
生产建设单位,0.005347,0.170247,0.264771,0.079301,0.082515
科学确定养殖,0.006610,0.170247,0.143202,0.190844,0.051282
本法所称环境,0.005719,0.170247,0.264771,0.017348,0.347826
其他组织依法,0.011021,0.206750,0.344240,0.025641,0.077206
个人不得截留,0.012747,0.181126,0.104438,0.328042,0.019608
燃油质量标准,0.002425,0.209850,0.176514,0.056180,0.307116
推进长江流域,0.006238,0.419700,0.264771,0.059072,0.037829
土地的所有权,0.010351,0.386621,0.325204,0.100358,0.011855
必须严格执行,0.014511,0.222709,0.176514,0.009569,0.282486
项目投入生产,0.002271,0.209850,0.176514,0.230769,0.079301
开展野生动物,0.009511,0.472504,0.316398,0.012026,0.089686
部门应当予以,0.001820,0.209850,0.176514,0.126761,0.178571
根据国家环境,0.005534,0.170247,0.143202,0.032520,0.347826
