word,mul_info,left_entropy,right_entropy,head_prob,tail_prob
控制工,0.001279,0.175315,0.163190,0.507246,0.008143
要求其,0.003227,0.238953,0.318541,0.070946,0.008658
三十日,0.007179,0.331836,0.353246,0.132580,0.001346
受人民,0.001169,0.302591,0.281663,0.006211,0.242506
稳定的,0.002467,0.366922,0.341545,0.300000,0.001613
的物品,0.005795,0.374028,0.288923,0.016129,0.014706
全国水,0.003242,0.481416,0.257468,0.175279,0.002105
开采矿,0.014293,0.551427,0.045852,0.008326,0.049180
和改善,0.018931,0.119797,0.391751,0.006605,0.025140
行科学,0.007754,0.118249,0.444220,0.001894,0.190844
求进行,0.001809,0.154884,0.266564,0.017316,0.113703
区管理,0.000590,0.190914,0.177709,0.018927,0.387978
环境基,0.001308,0.302591,0.163190,0.347826,0.006536
机关不,0.010223,0.202040,0.279677,0.074642,0.003401
贸易行,0.001032,0.190914,0.177709,0.560166,0.007477
用资源,0.004027,0.190914,0.310992,0.003120,0.196522
出行政,0.036405,0.094104,0.166856,0.002347,0.108902
和城市,0.002421,0.366922,0.243631,0.003963,0.169576
业单位,0.062906,0.036827,0.477102,0.001585,0.082515
安全保,0.005405,0.543424,0.128293,0.109689,0.003492
洋渔业,0.001445,0.175315,0.281663,0.012012,0.168000
保护公,0.004634,0.334617,0.326380,0.084531,0.003333
与其他,0.002543,0.290557,0.341545,0.022026,0.025641
必须经,0.011678,0.264659,0.523835,0.009569,0.009174
至第三,0.000854,0.190914,0.177709,0.035714,0.136054
的人工,0.001816,0.443288,0.243631,0.056452,0.012683
的公共,0.003850,0.477284,0.444274,0.008065,0.021308
或者上,0.007173,0.345049,0.105146,0.064516,0.008264
或者自,0.001703,0.286370,0.266564,0.064516,0.016529
产生的,0.042092,0.584154,0.777304,0.010695,0.000672
地方的,0.011721,0.350319,0.503402,0.040057,0.001650
监测规,0.007812,0.433554,0.105146,0.085799,0.004444
地利用,0.050772,0.047358,0.291435,0.010014,0.019162
化趋势,0.003805,0.185368,0.341545,0.002016,0.276596
或者可,0.010537,0.469212,0.050895,0.064516,0.008264
执行国,0.007299,0.525668,0.130533,0.282486,0.000947
的政府,0.000891,0.302591,0.163190,0.008065,0.376324
监督机,0.001283,0.175315,0.163190,0.215976,0.016807
损失和,0.001416,0.302591,0.281663,0.273973,0.003953
标排放,0.008795,0.272906,0.495791,0.003745,0.029197
在环境,0.001679,0.381827,0.266564,0.002188,0.347826
等生态,0.001789,0.381827,0.355419,0.014218,0.037634
审查和,0.004203,0.429556,0.310992,0.122905,0.001859
地区开,0.001749,0.381827,0.177709,0.227468,0.004732
技术工,0.000775,0.190914,0.177709,0.497288,0.009709
妥善安,0.003452,0.261733,0.172547,0.217391,0.003745
适用本,0.022595,0.265573,0.142713,0.094737,0.001560
区建设,0.001673,0.381827,0.266564,0.006309,0.117526
于人民,0.001139,0.175315,0.163190,0.015873,0.242506
影响水,0.001426,0.175315,0.163190,0.069444,0.043478
功能和,0.002587,0.366922,0.341545,0.194313,0.001953
业建设,0.008790,0.285784,0.522435,0.000792,0.117526
业经济,0.004191,0.103774,0.096597,0.009509,0.305709
定建设,0.004188,0.316486,0.484344,0.001613,0.117526
根据法,0.003704,0.351734,0.153385,0.032520,0.018692
沿海省,0.003784,0.278571,0.115515,0.142857,0.006975
许可的,0.077462,0.107967,0.767363,0.013986,0.001351
政府发,0.002650,0.124098,0.115515,0.376324,0.008475
国家建,0.036854,0.226410,0.055483,0.097527,0.002670
措施以,0.002827,0.175315,0.163190,0.571429,0.002591
部门主,0.008501,0.331434,0.119473,0.126761,0.002805
关法律,0.030711,0.086062,0.360391,0.003401,0.036771
用系统,0.002680,0.137826,0.341545,0.001560,0.603125
人或者,0.029685,0.410806,0.392548,0.000384,0.064516
政监督,0.008664,0.190914,0.177709,0.001869,0.215976
部门处,0.003182,0.263229,0.397345,0.126761,0.002805
的突发,0.002527,0.366922,0.341545,0.008065,0.046296
规定在,0.002602,0.366229,0.459372,0.083333,0.003226
步提高,0.002411,0.286370,0.355419,0.006270,0.076246
或者委,0.007689,0.431621,0.065971,0.064516,0.008264
和计划,0.001802,0.286370,0.355419,0.002642,0.239852
人民共,0.226919,0.009428,0.008776,0.242506,0.025418
批准用,0.006325,0.302591,0.174132,0.058824,0.005848
部门有,0.010510,0.213494,0.287045,0.126761,0.001403
包括地,0.002913,0.261733,0.243631,0.004301,0.142857
禁渔区,0.004070,0.317775,0.245023,0.022388,0.016000
和土地,0.004175,0.520331,0.390456,0.001321,0.100358
石漠化,0.006666,0.276179,0.375550,0.001502,0.107143
国海洋,0.012373,0.190601,0.227472,0.006490,0.031822
国家统,0.004110,0.429556,0.144172,0.097527,0.004450
受委托,0.012925,0.496312,0.461985,0.003106,0.011944
必须在,0.004837,0.363812,0.355419,0.009569,0.018349
计部门,0.002911,0.124098,0.259304,0.009225,0.126761
业教育,0.004992,0.190914,0.444274,0.000792,0.322511
业人员,0.003214,0.188093,0.397345,0.009509,0.047271
档案中,0.000885,0.190914,0.177709,0.581818,0.006173
工作方,0.002921,0.342209,0.115515,0.125909,0.007392
宏观调,0.018313,0.261270,0.047407,0.087558,0.005405
为基础,0.003919,0.366229,0.281663,0.005859,0.045238
和气象,0.001322,0.302591,0.281663,0.009247,0.102524
也可以,0.009598,0.280949,0.485665,0.012048,0.006757
法批准,0.017565,0.243103,0.530517,0.000799,0.058824
护计划,0.003145,0.124098,0.340899,0.003333,0.239852
林生态,0.007812,0.180675,0.505116,0.003955,0.037634
行政机,0.263882,0.718651,0.004113,0.108902,0.001246
备条件,0.003754,0.112958,0.105146,0.009091,0.259091
源利用,0.017759,0.189622,0.437768,0.003704,0.019162
的方针,0.009206,0.659905,0.172547,0.008065,0.012376
专业人,0.002347,0.185368,0.172547,0.146552,0.009509
排放不,0.003103,0.429867,0.259304,0.029197,0.010288
防治工,0.043287,0.471565,0.074258,0.026578,0.002561
等法律,0.003516,0.219328,0.153385,0.023697,0.036771
卫生事,0.002520,0.185368,0.172547,0.271104,0.004704
和生产,0.002484,0.493505,0.400136,0.002642,0.079301
业活动,0.006070,0.165304,0.428829,0.000792,0.301333
方式和,0.002437,0.366922,0.243631,0.067657,0.006944
的各种,0.002979,0.493505,0.459372,0.008065,0.018634
能源法,0.003366,0.164781,0.245023,0.099609,0.007407
入城市,0.001496,0.175315,0.281663,0.008000,0.169576
格证书,0.004417,0.164781,0.346571,0.003902,0.101770
等因素,0.003176,0.261733,0.243631,0.004739,0.104046
向海洋,0.006110,0.481470,0.241856,0.004376,0.031822
业污染,0.004330,0.258047,0.294597,0.000792,0.379630
产品出,0.001330,0.302591,0.281663,0.184492,0.004728
查制度,0.003171,0.366229,0.222426,0.003717,0.102606
教育基,0.001048,0.190914,0.177709,0.322511,0.008562
理单位,0.010026,0.248137,0.494023,0.000968,0.082515
和城乡,0.004415,0.363812,0.321881,0.003963,0.047382
其生产,0.004302,0.361029,0.365871,0.002137,0.079301
全管理,0.003837,0.103774,0.444274,0.001397,0.387978
企业有,0.000658,0.190914,0.177709,0.770950,0.005547
法制定,0.004025,0.189210,0.469438,0.032774,0.008143
项目投,0.002241,0.154884,0.266564,0.230769,0.004425
的车辆,0.002978,0.290557,0.412629,0.008065,0.032596
和安全,0.002856,0.493505,0.459372,0.001321,0.109689
定需要,0.003661,0.164781,0.245023,0.003226,0.194444
国家行,0.007640,0.438871,0.159234,0.097527,0.001780
要求和,0.003630,0.219328,0.378181,0.070946,0.004329
万元以,0.297824,0.406874,0.175059,0.002199,0.001972
源安全,0.001321,0.302591,0.281663,0.007407,0.109689
工业废,0.007478,0.382968,0.286215,0.140459,0.000792
覆盖物,0.001107,0.190914,0.177709,0.326087,0.007435
装置不,0.002100,0.154884,0.144172,0.058685,0.032967
属于国,0.013375,0.660280,0.049083,0.026178,0.007937
其他物,0.003982,0.247958,0.266564,0.025641,0.013333
物制品,0.001784,0.154884,0.266564,0.010695,0.114007
该地区,0.001351,0.175315,0.163190,0.010204,0.227468
置放射,0.006063,0.220845,0.128293,0.010989,0.047325
单位以,0.002846,0.429867,0.115515,0.082515,0.007634
出处理,0.007726,0.112958,0.321184,0.000782,0.405738
划进行,0.002186,0.185368,0.341545,0.005650,0.113703
有规定,0.021103,0.209096,0.173076,0.001395,0.083333
品安全,0.001377,0.175315,0.281663,0.011820,0.109689
行区域,0.005454,0.252422,0.356287,0.003788,0.047319
机关在,0.008513,0.226477,0.533128,0.074642,0.001134
有违法,0.016307,0.291428,0.151396,0.000697,0.173333
对人民,0.001016,0.175315,0.163190,0.012285,0.242506
部门分,0.005648,0.354824,0.121560,0.126761,0.002805
用设施,0.002073,0.290557,0.412629,0.006240,0.055690
或者联,0.001407,0.175315,0.163190,0.064516,0.033058
规定设,0.006092,0.442122,0.237185,0.083333,0.001613
越城市,0.001017,0.190914,0.177709,0.014563,0.169576
会会议,0.002553,0.185368,0.341545,0.004587,0.114679
务工作,0.002291,0.137826,0.128293,0.016620,0.125909
关社会,0.001259,0.175315,0.163190,0.004535,0.518587
资源有,0.002319,0.290557,0.172547,0.196522,0.003704
占或者,0.004435,0.298069,0.338650,0.002924,0.064516
据法律,0.003637,0.164781,0.204159,0.018692,0.036771
资金和,0.004267,0.334099,0.444274,0.088696,0.001490
规定安,0.004871,0.247321,0.128293,0.083333,0.006452
内建设,0.004074,0.298069,0.444274,0.001309,0.117526
设施用,0.004172,0.504318,0.135806,0.055690,0.005181
化服务,0.003336,0.124098,0.400136,0.001008,0.492063
规定申,0.004454,0.419468,0.163190,0.083333,0.003226
进行分,0.004584,0.562757,0.294597,0.113703,0.000947
项工作,0.001278,0.175315,0.281663,0.010256,0.125909
不得在,0.008601,0.521751,0.646902,0.015945,0.001761
可以自,0.006181,0.362018,0.418575,0.006757,0.012739
理费用,0.001801,0.286370,0.355419,0.009681,0.045361
合格的,0.015502,0.539105,0.384260,0.012821,0.001951
采伐林,0.002890,0.290557,0.128293,0.012295,0.060606
稳定和,0.002605,0.185368,0.341545,0.300000,0.001613
主管机,0.040608,0.136751,0.104217,0.017982,0.007650
电子邮,0.003015,0.286370,0.144172,0.102890,0.006216
损害公,0.002804,0.366922,0.128293,0.054795,0.010989
严重的,0.044139,0.175830,0.106884,0.072674,0.001316
游地区,0.001457,0.175315,0.281663,0.004819,0.227468
必须依,0.007531,0.371774,0.318541,0.009569,0.009174
事件应,0.007207,0.170007,0.202609,0.037831,0.008333
发展与,0.001404,0.302591,0.281663,0.118442,0.005495
应急救,0.002993,0.137826,0.128293,0.023729,0.061905
查结果,0.005812,0.096079,0.523835,0.007435,0.035714
生植物,0.001286,0.175315,0.281663,0.002688,0.454545
国家有,0.080139,0.338208,0.010939,0.097527,0.002670
技术发,0.001391,0.175315,0.163190,0.497288,0.003883
在政府,0.001095,0.302591,0.281663,0.002188,0.376324
市建设,0.002326,0.137826,0.412629,0.004932,0.117526
年以上,0.007801,0.423260,0.359017,0.005035,0.012739
用状况,0.005364,0.096079,0.405362,0.001560,0.233010
制单位,0.005268,0.259827,0.412629,0.001629,0.082515
查工作,0.006023,0.161389,0.331896,0.001859,0.125909
林业生,0.007325,0.372322,0.065971,0.040678,0.010301
国土地,0.006937,0.143108,0.130533,0.005788,0.100358
转让给,0.005505,0.334099,0.096597,0.034314,0.012346
和军事,0.002615,0.290557,0.270461,0.003963,0.092206
化建设,0.004674,0.258047,0.523835,0.001008,0.117526
用信息,0.003354,0.124098,0.259304,0.003120,0.221889
防治水,0.008048,0.351075,0.258845,0.026578,0.003841
疫源地,0.001964,0.154884,0.355419,0.015385,0.044444
和煤炭,0.005303,0.276179,0.334088,0.001321,0.114155
定程序,0.005995,0.137826,0.384024,0.001613,0.143780
可进行,0.002670,0.175315,0.340899,0.004054,0.113703
单位与,0.001362,0.302591,0.281663,0.082515,0.007634
用电器,0.001549,0.175315,0.281663,0.037441,0.025434
定企业,0.001726,0.190914,0.177709,0.001613,0.770950
气象科,0.002930,0.366922,0.128293,0.102524,0.005128
规范和,0.002239,0.366922,0.341545,0.066667,0.003868
各有关,0.002835,0.493505,0.340899,0.043478,0.003487
超标的,0.005932,0.165304,0.394904,0.016611,0.011236
人之间,0.004019,0.164781,0.245023,0.014220,0.031219
等专业,0.000763,0.190914,0.177709,0.018957,0.146552
划部门,0.000591,0.190914,0.177709,0.028249,0.126761
收费用,0.000749,0.190914,0.177709,0.061571,0.045361
经济损,0.006049,0.220845,0.083345,0.305709,0.002070
水系统,0.001460,0.175315,0.281663,0.001617,0.603125
节能工,0.028049,0.269861,0.046615,0.050193,0.003906
合作经,0.008981,0.261865,0.123724,0.112426,0.002112
禁止出,0.001460,0.175315,0.281663,0.082090,0.011628
关单位,0.018424,0.038302,0.520695,0.002268,0.082515
国家保,0.014845,0.220691,0.160992,0.097527,0.001335
物及其,0.039131,0.225133,0.329220,0.001337,0.017699
的书面,0.003838,0.263229,0.245023,0.016129,0.017054
设施工,0.000604,0.190914,0.177709,0.055690,0.059585
理活动,0.003058,0.238953,0.318541,0.000968,0.301333
技术成,0.002067,0.190914,0.177709,0.497288,0.001942
能设备,0.002458,0.137826,0.412629,0.001953,0.244552
专家和,0.006570,0.270772,0.073539,0.127155,0.004005
度控制,0.000790,0.190914,0.177709,0.004902,0.507246
指定的,0.016938,0.488871,0.535264,0.009119,0.001613
用财政,0.002878,0.238953,0.222426,0.001560,0.273006
售国家,0.002475,0.137826,0.243631,0.008000,0.097527
以国家,0.001535,0.286370,0.355419,0.004246,0.097527
售房屋,0.003011,0.190914,0.177709,0.016000,0.039548
及时向,0.008552,0.228737,0.549668,0.053097,0.001127
导全国,0.001899,0.154884,0.355419,0.003509,0.175279
权或者,0.003961,0.268356,0.310992,0.003012,0.064516
必须向,0.005050,0.295686,0.488701,0.009569,0.009174
的水量,0.004713,0.452647,0.299525,0.008065,0.012399
的确定,0.000568,0.190914,0.177709,0.032258,0.102041
基地和,0.002921,0.342209,0.400136,0.073810,0.002146
化活动,0.002648,0.290557,0.270461,0.001008,0.301333
严格的,0.004376,0.477284,0.533128,0.029070,0.001951
用产品,0.004575,0.145897,0.326380,0.001560,0.184492
送审批,0.003775,0.124098,0.318541,0.010695,0.039106
核损害,0.002834,0.443288,0.243631,0.003717,0.054795
或者村,0.005402,0.259028,0.083345,0.064516,0.008264
实施后,0.005573,0.467059,0.350257,0.026217,0.002591
间或者,0.002523,0.290557,0.270461,0.004831,0.064516
审查后,0.004135,0.263229,0.245023,0.122905,0.001859
排放水,0.007889,0.607488,0.105146,0.029197,0.004115
品管理,0.000648,0.190914,0.177709,0.007092,0.387978
合同中,0.004351,0.345798,0.355419,0.040434,0.002786
常生活,0.004454,0.182214,0.399846,0.003035,0.061156
可以在,0.013077,0.460580,0.696318,0.006757,0.002123
社会事,0.000743,0.190914,0.177709,0.518587,0.004587
定森林,0.001989,0.286370,0.266564,0.001613,0.244792
照相关,0.001296,0.175315,0.163190,0.053333,0.030129
行监测,0.015652,0.115538,0.405238,0.000947,0.085799
防止水,0.004162,0.363812,0.338650,0.004983,0.023256
在编制,0.001956,0.286370,0.355419,0.004376,0.067961
其他用,0.001157,0.302591,0.163190,0.025641,0.040000
加强农,0.010616,0.434968,0.357537,0.015138,0.002342
电设施,0.003626,0.372322,0.448119,0.001734,0.055690
的部分,0.002548,0.493505,0.459372,0.008065,0.012520
人员和,0.060774,0.124247,0.096787,0.047271,0.001681
格执行,0.007197,0.079003,0.370518,0.000976,0.282486
等条件,0.000697,0.190914,0.177709,0.009479,0.259091
草原和,0.001821,0.381827,0.355419,0.071895,0.003263
不得向,0.007697,0.466140,0.575583,0.015945,0.001761
二十条,0.025172,0.065381,0.265849,0.196527,0.000673
行国家,0.007111,0.172889,0.509359,0.000947,0.097527
病诊断,0.002094,0.175315,0.163190,0.003472,0.277778
植物生,0.001866,0.190914,0.266564,0.454545,0.001337
基本生,0.002511,0.366922,0.172547,0.072619,0.004957
有保护,0.006529,0.258121,0.575583,0.000697,0.084531
的事故,0.001221,0.302591,0.281663,0.016129,0.034048
发区域,0.000678,0.190914,0.177709,0.052464,0.047319
行行政,0.002720,0.164781,0.245023,0.004735,0.108902
依法收,0.003413,0.481416,0.276633,0.077206,0.001599
育事业,0.004450,0.182214,0.249795,0.003425,0.080706
统一发,0.004381,0.411541,0.096597,0.175549,0.001831
调查评,0.002805,0.366922,0.172547,0.169492,0.001859
会报告,0.007529,0.118249,0.527605,0.001147,0.103659
社会有,0.000691,0.190914,0.177709,0.518587,0.004587
械进行,0.001404,0.175315,0.163190,0.012195,0.113703
法使用,0.005894,0.252963,0.365119,0.000799,0.127119
录制度,0.000834,0.190914,0.177709,0.019048,0.102606
执行职,0.006306,0.209202,0.078103,0.282486,0.001894
未达到,0.009182,0.577893,0.438884,0.003311,0.007134
应当自,0.012276,0.498251,0.542150,0.005085,0.003247
方面的,0.011230,0.265706,0.619172,0.014026,0.002110
行安全,0.005143,0.089538,0.377087,0.002841,0.109689
制定的,0.009721,0.653417,0.648462,0.008143,0.001613
案管理,0.000662,0.190914,0.177709,0.006173,0.387978
个人对,0.004641,0.189210,0.484344,0.328042,0.000384
土地和,0.002074,0.290557,0.412629,0.100358,0.002146
在法律,0.004653,0.435481,0.326380,0.002188,0.036771
经济科,0.000825,0.190914,0.177709,0.305709,0.006211
购销合,0.000946,0.190914,0.177709,0.039326,0.042056
合执法,0.002442,0.137826,0.341545,0.001972,0.231638
育工作,0.000790,0.190914,0.177709,0.015411,0.125909
森林保,0.005302,0.520331,0.135806,0.244792,0.000565
物运输,0.004626,0.190914,0.399846,0.001337,0.109375
规定保,0.003023,0.426869,0.295797,0.083333,0.001613
造成水,0.017674,0.616981,0.241886,0.026119,0.000743
设计和,0.001185,0.302591,0.281663,0.273608,0.001845
易发区,0.002781,0.137826,0.270461,0.009346,0.052464
医疗保,0.000942,0.190914,0.177709,0.048810,0.032258
决定国,0.001144,0.175315,0.163190,0.086093,0.017742
社会各,0.002029,0.286370,0.144172,0.518587,0.001147
活动对,0.001912,0.286370,0.266564,0.301333,0.001121
林业科,0.001976,0.381827,0.144172,0.040678,0.011094
自己的,0.003474,0.342209,0.318541,0.007503,0.017241
机关有,0.003160,0.406280,0.448119,0.074642,0.001134
登记工,0.001704,0.175315,0.163190,0.119048,0.008368
人员在,0.003911,0.363812,0.427505,0.047271,0.001681
理能力,0.007610,0.284180,0.202609,0.000968,0.113281
产开发,0.005319,0.185368,0.230216,0.001337,0.157262
水进行,0.002121,0.443288,0.412629,0.001078,0.113703
提高农,0.009443,0.261547,0.300237,0.076246,0.000836
依据上,0.003640,0.351734,0.153385,0.025735,0.009346
专门人,0.002322,0.290557,0.128293,0.043103,0.012623
